"","V1","V2"
"1",0.0967246716427347,0.150551139865139
"2",0.0883268662356671,0.106993056018012
"3",0.0618515936308028,0.128668154833866
"4",0.114069252163917,0.100936862674924
"5",0.070327908947573,0.123096424318496
"6",0.0988065245722927,0.0866127353717057
"7",0.0860744441542997,0.169876323679676
"8",0.0885502853526507,0.15898081526005
"9",0.0767698034076514,0.11853018782836
"10",0.0647737689977976,0.126526486040217
"11",0.0809249281467112,0.102712671886482
"12",0.167295892634862,0.116811324682317
"13",0.0783173566178739,0.122983235070566
"14",0.103650088992223,0.141555747595067
"15",0.0956946195514519,0.150565646358616
"16",0.0851555424006352,0.129857132350822
"17",0.470611873957,0.0594705056185513
"18",0.0631719520690447,0.145421477697763
"19",0.0651644246661044,0.122842800063179
"20",0.0590479079336479,0.111893369489939
"21",0.0902835468536073,0.183155371933037
"22",0.0956592182253436,0.133723407788968
"23",0.0743536903414901,0.12260426362775
"24",0.0491199534771304,0.125575981429889
"25",0.0684266516224092,0.0980916057857147
"26",0.10438633954232,0.132914402197187
"27",0.0612273773666561,0.137714884086135
"28",0.128429461858831,0.128725862437627
"29",0.0675155649996652,0.0982766950979056
"30",0.0759544201300376,0.122861644483789
"31",0.0585210107957124,0.112574874716725
"32",0.116367642028894,0.112630988909257
"33",0.0710103120631224,0.153875256512502
"34",0.0609935760630235,0.100237488655507
"35",0.101781505131328,0.155033550635754
"36",0.0692259124985639,0.110455937723863
"37",0.062114782944603,0.121907836474924
"38",0.0823480988753859,0.0897494825193351
"39",0.0456928151871013,0.11770414708403
"40",0.0488050161246607,0.124791487490653
"41",0.0829241965942784,0.163311948033801
"42",0.0651112341876906,0.0957441101713465
"43",0.0939820509705248,0.152718342767912
"44",0.0802757591164368,0.153507504565956
"45",0.0971908426511287,0.128162115880257
"46",0.0941126839836405,0.165771471088966
"47",0.0798598818362243,0.123164523132351
"48",0.0600862812690414,0.112764735172329
"49",0.0893161886899845,0.175982732146521
"50",0.0574046340681275,0.127726714795986
