"","V1","V2"
"1",0.299573039726096,0.214313368825464
"2",0.355709656340942,0.270044613627163
"3",0.317089182698076,0.224472367084847
"4",0.513932064414248,0.304738142539123
"5",0.683527858236567,0.561133084677413
"6",0.391499444881189,0.258481509180738
"7",0.281794641038363,0.191467341837786
"8",1.04180769982052,0.675730527099545
"9",0.293524353663382,0.240457953617786
"10",0.270658641576994,0.229067325921672
"11",0.385198133160798,0.290591520059455
"12",0.230560744751382,0.179675638937697
"13",0.450836554132744,0.265402065398023
"14",0.246490849072654,0.193570087307198
"15",0.550669352939279,0.398159396303518
"16",0.741498335189409,0.434132403641526
"17",0.937827121221821,0.720830812019888
"18",0.3386107002251,0.222218659857183
"19",0.402647865004813,0.297233473015344
"20",0.428486108787749,0.235552932749613
"21",0.561293719899177,0.319055661806949
"22",0.289043181242816,0.238403134015159
"23",0.25113073865532,0.217764319107351
"24",0.340174788476704,0.274287884578915
"25",0.259084647140872,0.194059021999681
"26",0.54688452429422,0.407552211400577
"27",0.787746608314119,0.551447665672315
"28",0.518048372023409,0.379748437387284
"29",0.314272827462442,0.240910909083178
"30",0.280136008237068,0.214841697332948
"31",0.578544994001157,0.441260079142029
"32",0.327862376952569,0.246435265569962
"33",0.384481916906113,0.281841133582722
"34",0.258261699882406,0.227655079894657
"35",0.295489409739723,0.225075405136095
"36",0.231357061332303,0.224480789990788
"37",0.470867755310353,0.345804463023366
"38",0.360026748998699,0.278042790315173
"39",0.254925042797973,0.222670468293221
"40",0.225081273699568,0.184126326852917
"41",0.26158725980635,0.190041621057296
"42",0.243360721917011,0.201852640910388
"43",0.316478069203318,0.229406333893844
"44",0.277696784904292,0.22155058423951
"45",0.30048847953899,0.218170110803906
"46",0.372544075144414,0.276988175758942
"47",0.237901281403954,0.210030603405492
"48",0.225997192692561,0.178269551306353
"49",0.349538402507404,0.196239004073376
"50",0.302066565978046,0.24347880398687
"51",0.256986326483135,0.208023643860551
"52",0.296961710367413,0.216513425072671
"53",0.311637279665683,0.230678845285326
"54",0.334278296541542,0.245686815408705
"55",0.460316925506513,0.307535321895496
"56",0.342832668071167,0.279601872748676
"57",0.351191413457404,0.302793748268508
"58",0.350890183036292,0.278917274146078
"59",0.340702701110906,0.244707825278008
"60",0.793553171770069,0.615943211903445
"61",0.231746735914203,0.179505388872721
"62",0.490021731048735,0.308187235740648
"63",0.299259535395768,0.202451724684502
"64",0.291825864692311,0.212019422188218
"65",0.606322049098295,0.431459529631432
"66",0.260811887115395,0.233649144583888
"67",0.257222053760211,0.225972270527627
"68",0.713316394053957,0.463849636349077
"69",0.27821659566353,0.221658527135376
"70",0.300513544094141,0.249088308675284
"71",0.262181728913802,0.17857525175473
"72",0.406354827202146,0.269271069693992
"73",0.741836740163978,0.464647959058694
"74",0.299548293410095,0.24058765774402
"75",0.331745237787631,0.226082448545834
"76",0.306718199693275,0.237253569214745
"77",0.275584400393897,0.20417595178428
"78",0.353896883737044,0.230845222607594
"79",0.270329527892227,0.224299159044415
"80",1.024748336656,0.705739679972732
"81",0.38687350425253,0.253506084694108
"82",0.29002707463164,0.221922851495796
"83",0.261256872794006,0.229835797873293
"84",0.469264764676253,0.260507679797915
"85",0.822192286315963,0.311225541737193
"86",0.283233853444927,0.205390335145247
"87",0.316842730973135,0.234888745000738
"88",0.774397247994797,0.449098424902408
"89",2.15677483388252,1.5496975230018
"90",0.292126052394048,0.22304047017497
"91",0.474597002674978,0.338346922804287
"92",0.342045578249162,0.235071886159932
"93",0.299866788017038,0.24934148918169
"94",0.959049318964845,0.583923036779962
"95",0.354536665005739,0.253890024762516
"96",0.228955763195621,0.17580015784084
"97",0.321087363611312,0.235823869583046
"98",0.444615998809279,0.248635890520251
"99",0.877784420326954,0.622268292661794
"100",0.233123033760905,0.19964076266582
"101",0.35788192732064,0.298102346372488
"102",0.318725583201595,0.269033094590196
"103",0.416295581214691,0.296535335415046
"104",0.303435615204441,0.236142535381255
"105",0.27538245214349,0.218265054133108
"106",0.379050354676444,0.214120332173153
"107",0.402373108938671,0.216678523747409
"108",0.282517040121684,0.219888048931687
"109",1.98320150614892,1.61255899974011
"110",0.559989598423905,0.40995516135454
"111",0.298918913612856,0.221773823362144
"112",0.331846365753363,0.222828006002684
"113",0.291444587764305,0.208596733762845
"114",0.358594994853929,0.239986508261201
"115",0.273390073476116,0.188877650732202
"116",0.391366668592817,0.224492193419006
"117",0.229022048284716,0.21096384219223
"118",0.359844926305565,0.227961164549301
"119",0.346567726539728,0.20578503740244
"120",0.312712671009779,0.209445819936542
"121",0.375896857027264,0.236336226592239
"122",0.418125319889866,0.280294476396581
"123",0.345902722433363,0.258606326203181
"124",0.339322008346483,0.245505597549324
"125",0.268388353018461,0.211170021442228
"126",0.344871876802457,0.254163206045329
"127",0.316899591064839,0.181197339246343
"128",0.396088716355416,0.282480626042453
"129",0.301680899124108,0.209285537660751
"130",1.31341156678947,0.99048089176611
"131",0.235578805274592,0.194617405466084
"132",0.385374681528544,0.26442080101655
"133",1.33161564268071,0.92038532271248
"134",0.402229469676355,0.263089576176885
"135",0.267488013445942,0.222828912190927
"136",0.364596103556257,0.282612516792092
"137",0.324282358547232,0.26068966045322
"138",0.318986813499367,0.268102710501479
"139",0.346958496115623,0.24815078731513
"140",0.217184362989036,0.188452959699417
"141",0.283395698689876,0.261861027969935
