"","V1","V2"
"1",0.277575216731003,0.256865090160563
"2",0.4008009033027,0.317988724813984
"3",0.343090368095103,0.276909609357415
"4",0.405768531761284,0.434765979257058
"5",0.37867839677206,0.390483950535945
"6",0.472212474759531,0.462075495081973
"7",0.428507995421888,0.298896174137887
"8",0.327211680170546,0.247574481873596
"9",0.663287115978016,0.500867625059559
"10",0.371444266227988,0.212329297747474
"11",0.400971625876566,0.259111390422634
"12",0.314974660453592,0.264494781290664
"13",0.302565454364601,0.239687855771888
"14",0.363080716082426,0.296585058524657
"15",0.347215905958877,0.291787670177255
"16",0.365107962247277,0.355355706099444
"17",0.301373164010305,0.278273381803376
"18",0.422960366100029,0.354325105114898
"19",0.303491072705363,0.254597783473928
"20",0.550872395595533,0.321984175293831
"21",0.871914901465781,1.0484188425666
"22",0.483513469168348,0.392761069069434
"23",0.300934164361835,0.261465785530519
"24",0.362678031865538,0.293008029161552
"25",0.268738835955058,0.248986518484101
"26",0.315088496845203,0.204566835050942
"27",0.399022054442,0.364709330409817
"28",0.341239207427954,0.278554125095847
"29",0.383361622314525,0.355605729037394
"30",0.41065772018363,0.460961597293411
"31",0.32732751589932,0.229850249835555
"32",0.259258533085963,0.203541421993908
"33",0.261535665200961,0.253027763027677
"34",0.404614889955967,0.307479734784575
"35",0.338086372330068,0.266218159583802
"36",0.367451763246802,0.316310961946558
"37",0.354537760087565,0.24849169384009
"38",0.428865213717088,0.407499266703995
"39",1.00881192532323,0.75818407450071
"40",0.355784257757693,0.226874966053896
"41",0.406706259703376,0.359388405728847
"42",0.453676894064523,0.536773916121927
"43",0.252024056019829,0.220547167785532
"44",0.404247638546976,0.33602437696258
"45",0.515714515319792,0.3568555452749
"46",0.480831987463562,0.538157302216414
"47",0.402343854832284,0.324795759047091
"48",0.392586754441579,0.268040461385
"49",0.285265737980563,0.229870481390763
"50",0.4314761251737,0.413414311493836
"51",0.322876677215731,0.276799615069469
"52",0.445531820735507,0.456391222763008
"53",0.32656129221187,0.311926070974948
"54",0.416890722669835,0.383979851027222
"55",0.327168790941135,0.319403500204362
"56",0.285525506153404,0.207228972199698
"57",0.309606700556641,0.27827484595876
"58",0.399816708036744,0.456514515636437
"59",0.446331024581017,0.394716886697505
"60",0.357326424340825,0.334071909900248
"61",0.326731889133617,0.360874492618926
"62",0.274366197766265,0.245319605245912
"63",0.511335371760129,0.570257763273818
"64",0.36724537089406,0.272415804628171
"65",0.383730678613565,0.359449825897759
"66",0.511508104819737,0.4317294649253
"67",0.391552144203231,0.302283502769582
"68",0.396020756073952,0.503544152255657
"69",0.453946050874477,0.343667673248021
"70",0.519337766474023,0.319713719833328
"71",0.293099416367336,0.252184413407174
"72",0.373104306463611,0.273556127980112
"73",0.320054491531195,0.288409393142313
"74",0.485162685898887,0.500799391141184
"75",0.331386227480439,0.242906895775878
"76",0.347475508535479,0.330125397458325
"77",0.379099822170131,0.331591937284884
"78",0.403368472990095,0.444868756739668
"79",0.436829371621471,0.400105575514524
"80",0.346404303909175,0.202440518687641
"81",0.287203616685978,0.269146250830033
"82",0.333899627735988,0.23479614478706
"83",0.368285556195523,0.339351369746939
"84",0.38954229892648,0.25468805836891
"85",0.440637273920593,0.338990566847881
"86",0.348008614120154,0.313476787667799
"87",0.460468312321644,0.378817842255046
"88",0.257110787530933,0.227478735067542
"89",0.302635903594487,0.303820709117788
"90",0.315926922260966,0.272176283137763
"91",0.276268958857199,0.201650199029101
"92",0.326042806023553,0.270329415432897
"93",0.448347128529004,0.39360261809784
"94",0.329687703767264,0.305336248972069
"95",0.506638283609108,0.362885138463647
"96",0.285098726087666,0.21845565467958
"97",0.355124636967495,0.382090936365397
"98",0.419311097158316,0.300794824617519
"99",0.578263227468284,0.405134280011533
"100",0.374229171795459,0.262717093570449
"101",0.618545940108714,0.40579180524518
"102",0.338421740961155,0.311437789792511
"103",0.390442157475647,0.323054662499867
"104",0.438045231783349,0.464509595266088
"105",0.393963249296415,0.217615153562361
"106",0.475879584952298,0.522777397274313
"107",0.382557610134341,0.293049808492879
"108",0.349574064098833,0.308758592282731
"109",0.383385257471939,0.360600839092261
"110",0.376769149828059,0.311336607206698
"111",0.545831056658936,0.332785976391116
"112",0.293694682203713,0.265985038065009
"113",0.374187960090474,0.32100897764521
"114",0.393071139494208,0.252500304840677
"115",0.315427775424871,0.372185767494735
"116",0.451508039097476,0.2986970994846
"117",0.384249700850884,0.332328440043801
"118",0.429384966494037,0.32038523662942
"119",0.488036828025995,0.39628043770174
"120",0.401055433257619,0.259182110938198
"121",0.490368780406237,0.604873779917036
"122",0.325051461704882,0.262978642257849
"123",0.330713635166333,0.271256820233536
"124",0.448234641168607,0.425994120770287
"125",0.347865458250773,0.266076289063093
"126",0.337412266442092,0.30781067681909
"127",0.376800411324757,0.26372786648098
"128",0.435405679963899,0.352945677156464
"129",0.44447035867812,0.288903592057459
"130",0.582076550653902,0.434553679859289
"131",0.416748240663215,0.294804703189667
"132",0.345178766885488,0.25241829627225
"133",0.518275654553218,0.465269062848933
"134",0.278517641240337,0.247121388397657
"135",0.278446634184799,0.225314619811404
"136",0.431365727841405,0.365010305117277
"137",0.32138158902592,0.332469891006565
"138",0.300886907032937,0.255578916497634
"139",0.418301046164194,0.391010986756925
"140",0.540650558378721,0.486525708212879
"141",0.438136497636176,0.360464836410454
"142",0.413427688190926,0.251276219913501
"143",0.425923216063544,0.398157974241645
"144",0.267529137554524,0.20861466168528
"145",0.314943258064642,0.247439578351037
"146",0.453777566423614,0.41118280204402
"147",0.358402204972343,0.273736071105319
"148",0.322525049184368,0.285535422415748
"149",0.283524651291507,0.269873142323232
"150",0.277055284239988,0.251245682359947
"151",0.345079520290587,0.27571797318202
"152",0.283924598755937,0.25022157306202
"153",0.377720859286035,0.206261431682415
"154",0.367468462816693,0.378831018094348
"155",0.402780812086573,0.430473579627406
"156",0.427438947689123,0.39936470156279
"157",0.320972710530878,0.213347642849802
"158",0.442726793214575,0.185972510388858
"159",0.369723469851426,0.226538066946465
"160",0.408797095950933,0.287706947966871
"161",0.581086330124075,0.49525059057145
"162",0.382636558716716,0.41412508343685
"163",0.426699842859736,0.28016053263572
"164",0.362921468557908,0.298843897182567
"165",0.441263632294357,0.338923831191133
"166",0.372952388327576,0.412402893168021
"167",0.362411327371574,0.317353074732035
"168",0.435790734377884,0.479232499491441
"169",0.444187806555906,0.346506397291665
"170",0.239508852318013,0.215568723976458
"171",0.371576653794213,0.337738657648991
"172",0.498304467182034,0.416216149275204
"173",0.396354093625701,0.407721547414058
"174",0.330447932627493,0.277587003725899
"175",0.37508451318677,0.421081343958413
"176",0.328682863689291,0.333204321065444
"177",0.381499756497233,0.284503439876433
"178",0.345978054022535,0.375028163107636
"179",0.290374699546399,0.238728687772179
"180",0.670945805918763,0.438127179281665
"181",0.441832165420613,0.318740241078983
"182",0.346228094868374,0.274671125202205
"183",0.363618779563089,0.29798646026782
"184",0.373344230821868,0.351233638206776
"185",0.340811964095276,0.315640738911478
"186",0.525918029045398,0.301044575296024
"187",0.262000671162202,0.285202106398988
"188",0.601076418256835,0.628029523488591
"189",0.366829685964713,0.287057913713214
"190",0.777290936987493,0.404342250519437
"191",0.405894820506189,0.411591559290432
"192",0.416140578490694,0.272167811262511
"193",0.413698030459853,0.297514760674235
"194",0.335719888351156,0.36727991423147
"195",0.55589937224185,0.426944612840426
"196",0.386017757132813,0.415851089182695
"197",0.521401923972604,0.449962971613309
"198",0.361912402141052,0.333214018817524
"199",0.344752632811458,0.329555925993826
"200",0.451771274132955,0.359703967774308
"201",0.477801799133757,0.205964987887989
"202",0.446563817949869,0.464713914472161
"203",0.31412890290049,0.254774233065981
"204",0.326812747925109,0.321996173025672
"205",0.384976693742912,0.418048516733074
"206",0.307520304374986,0.243353390608739
"207",0.275395140965183,0.276128876884021
"208",0.298812772714321,0.303756329111322
"209",0.452005188913681,0.433952061214889
"210",0.345666588312177,0.259661888013935
"211",0.365501015717506,0.422775067078061
"212",0.317089678400054,0.369618028149564
"213",0.312056598840306,0.287284303608809
"214",0.3653720254025,0.311570776931685
"215",0.396409128852209,0.389960862238777
"216",0.422875330716444,0.380948027048569
"217",0.308185911034035,0.235107372221134
"218",0.367570527365992,0.267664903280836
"219",0.368863469057543,0.372765720073089
"220",0.404905508534264,0.216810387715026
"221",0.346098269861033,0.235204508216896
"222",0.43197003633197,0.272827470765337
"223",0.340104924583953,0.351793596575881
"224",0.385816715107185,0.235189452940162
"225",0.477289202908201,0.343182682688394
"226",0.341373033739542,0.291175278362845
"227",0.407001035092201,0.29472637510989
"228",0.331577519632718,0.242627129173506
"229",0.359792427537883,0.267828647798528
"230",0.303062364076387,0.270380849859999
"231",0.379248145568473,0.3307391766207
"232",0.387734425462773,0.397856837370274
"233",0.403076268998725,0.381066376251583
"234",0.381285781311967,0.400726986284007
"235",0.514885388502773,0.206692215685695
"236",0.488687838686375,0.250822916595597
"237",0.288537294101717,0.255722610148279
"238",0.404604801639991,0.300541151195285
"239",0.366501839297698,0.312717535534579
"240",0.489631001900084,0.314371690422922
"241",0.314764523045181,0.268719606084238
"242",0.422202203552268,0.35983556627082
"243",0.384494025449461,0.39292505681119
"244",0.469998135748115,0.341971414862968
"245",0.413467914161459,0.344386043525187
"246",0.346888863448794,0.356680291493319
"247",0.299398944073476,0.268360020454437
"248",0.291853119685192,0.254713652148944
"249",0.375160301796415,0.316725031662888
"250",0.36123042954952,0.351964981343049
"251",0.424065271377282,0.34762240660694
"252",0.320092804808225,0.299539402330957
"253",0.42555172714703,0.452035037323523
"254",0.503551910086749,0.471726271536612
"255",0.375718182111405,0.291401788072071
"256",0.380361365159132,0.284724765275383
"257",0.442096867959312,0.405980604482978
"258",0.590895588142932,0.769585314939673
"259",0.566088699120858,0.488931944544948
"260",0.383909573605967,0.305910851911788
"261",0.338947466972195,0.28735034901017
"262",0.466222152566651,0.398385566925991
"263",0.32100199730223,0.305527221041632
"264",0.534365467136734,0.601746074178094
"265",0.304248375785849,0.229551153033573
"266",0.382458227265419,0.29598418030517
"267",0.319931221579893,0.31026517653649
"268",0.314333708461348,0.314511952061936
"269",0.376215369872614,0.268800036410082
"270",0.432179785821488,0.349139097282051
"271",0.494783444076907,0.24161785810503
"272",0.612289140113691,0.493847889765335
"273",0.355623912027875,0.395980256454624
"274",0.378302023249639,0.319941211791647
"275",0.427925050763543,0.467799305990937
"276",0.457051432568149,0.483795703916646
"277",0.288746625732489,0.22974922618847
"278",0.347959671513955,0.302473778093096
"279",0.307577733543337,0.26676630235269
