"","V1","V2"
"1",0.31775188597229,0.278249853492603
"2",0.232249659652259,0.201779258279057
"3",0.438646210903125,0.362506361341253
"4",0.371074331970663,0.346874472044075
"5",0.289564779407899,0.315080463277857
"6",0.282322991821973,0.263501478190366
"7",0.271216751763911,0.258213694503103
"8",0.391880332707722,0.364175773303457
"9",0.265161779919252,0.263370600667195
"10",0.385979600761698,0.462059549723657
"11",0.298560759371309,0.26959318824616
"12",0.345939513517726,0.344415928020808
"13",0.241267823129309,0.195215576451704
"14",0.26403086035953,0.285064967268802
"15",0.291700146174638,0.327805499956466
"16",0.298157499065225,0.265176258768316
"17",0.337479628416294,0.274939177003733
"18",0.272356680139698,0.288124451002589
"19",0.360820606962081,0.311857386115707
"20",0.270308559167551,0.324346047112158
"21",0.351416978881878,0.436575551780324
"22",0.428496946737511,0.488997230316466
"23",0.303323823858188,0.371859233882009
"24",0.327679937568987,0.268390861810943
"25",0.298348783959142,0.308540287580198
"26",0.324231530385426,0.401720123297803
"27",0.38308298611911,0.405873535532253
"28",0.424916410952392,0.474534345899346
"29",0.270414602842678,0.202474788375893
"30",0.267506187988547,0.241666531227444
"31",0.28828691080333,0.288583536806413
"32",0.239078006407009,0.201331668135866
"33",0.275181739703711,0.286943951994671
"34",0.429540121153224,0.392229431751179
"35",0.276507041582141,0.268951383301499
"36",0.281538116890031,0.265949800069716
"37",0.310204731582971,0.317130728216422
"38",0.346306937157474,0.2768504259132
"39",0.281355165525912,0.270482043902206
"40",0.343027213021764,0.277325429750322
"41",0.30278682215098,0.254081235052375
"42",0.373756766098735,0.256341070625585
"43",0.281431721561912,0.274844824939361
"44",0.310679278761412,0.33391964467104
"45",0.388765784051813,0.335160577549693
"46",0.371683701883079,0.308569128676283
"47",0.337959993271153,0.212284584064644
"48",0.370468543891354,0.266882358679599
"49",0.396081552444305,0.411339336461009
"50",0.343603735576619,0.335429581502587
"51",0.435906557074444,0.370053501217806
"52",0.391314948283645,0.374712444874953
"53",0.278550615073418,0.285481010143795
"54",0.423595260851163,0.422014259541458
"55",0.320098883381843,0.279361483181761
"56",0.32017298324418,0.29289187767695
"57",0.269241995998136,0.253192249697716
"58",0.41809300346174,0.409110595309724
"59",0.303779227762227,0.276388397729909
"60",0.267258606273393,0.254787215964129
"61",0.351037802653727,0.255715994487048
"62",0.273055432766607,0.26283886458826
"63",0.274650452750187,0.28312502742489
"64",0.315644285922004,0.357417855270184
"65",0.396773495630968,0.376104846687421
"66",0.277238472134503,0.254482121279847
"67",0.471978170386649,0.42051784252916
"68",0.224085419400197,0.185997332482973
"69",0.357872574809036,0.270811801227375
"70",0.296108846060454,0.250867741674575
"71",0.258351039344112,0.247200504065023
"72",0.279643709964628,0.299320245699109
"73",0.356190064327926,0.30209378043368
"74",0.26561799426786,0.23904870624352
"75",0.388673448948576,0.410073193228819
"76",0.33588290288568,0.331322794333882
"77",0.253285365685783,0.19776008949166
"78",0.30148112322991,0.259588433571684
"79",0.420718211193573,0.316604333856134
"80",0.330591149215757,0.349112100269787
"81",0.225889042622579,0.227811938335748
"82",0.321320842670692,0.283719112533702
"83",0.281018989543788,0.253087928129908
"84",0.269647482522613,0.266334454024424
"85",0.23130738507728,0.180348828728138
"86",0.264609482150408,0.227814133240832
"87",0.395514660226065,0.430131556950276
"88",0.480045425645931,0.352891027555987
"89",0.5299459798893,0.486637935386295
"90",0.266179408230642,0.306147751276795
"91",0.50154178656395,0.396641655837031
"92",0.322430818700496,0.329995166225456
"93",0.361161118846785,0.359890459244597
"94",0.387449907602628,0.36783169749861
"95",0.276154526575612,0.24893749730813
"96",0.263122343127625,0.274188875920797
"97",0.266032451811328,0.24733891020697
"98",0.247444047848335,0.201935798516397
"99",0.303655755817654,0.32385905707994
"100",0.323933949584198,0.273693117467982
"101",0.327384867286626,0.311092012066397
"102",0.323339070665515,0.27267727025254
"103",0.26486431276513,0.336496869071068
"104",0.223227710446285,0.220147070532424
"105",0.290510863090315,0.262765939604848
"106",0.273351899648473,0.270439409416102
"107",0.327820790408684,0.308794255338426
"108",0.326019302488592,0.316137690542427
"109",0.307737857656327,0.276702570018949
"110",0.314232114913999,0.323011048805201
"111",0.404476044315166,0.421379806065367
"112",0.583992755667758,0.442412897450579
"113",0.269854660223495,0.247771187945056
"114",0.363688420578403,0.355616696316412
"115",0.309704813431045,0.27366978307897
"116",0.373042251149618,0.403000327330598
"117",0.373073292110862,0.349084036955884
"118",0.230061692304931,0.284274536168138
"119",0.304708520876845,0.288084327211728
"120",0.328198978010838,0.301144433406575
"121",0.361166223090384,0.289619683919836
"122",0.28342400642248,0.282812122974738
"123",0.199870903353889,0.213982101012841
"124",0.310096225570145,0.404798589066086
"125",0.457782581767882,0.327668239857078
"126",0.390689983477279,0.323350726521846
"127",0.26033974377214,0.239763813776246
"128",0.433308586669619,0.513575276120033
"129",0.257050167803927,0.278420740534971
"130",0.216298691684583,0.193225522660831
"131",0.309537688703873,0.346436914427287
"132",0.319031776042841,0.286523550194567
"133",0.308719747975109,0.278304094812854
"134",0.319121163717959,0.334131097034872
"135",0.42758275087175,0.509717117971463
"136",0.271269894453925,0.280272237700145
"137",0.295359690751643,0.305462666185477
"138",0.33039803465442,0.286120396259196
"139",0.345349115235987,0.415975480293574
"140",0.358675518805169,0.33566258307146
"141",0.291973036732745,0.276923916059895
"142",0.401408929540062,0.369506806293665
"143",0.234516812757933,0.201495560214113
"144",0.243267181403455,0.211436635985541
"145",0.277976369892698,0.236875503635286
"146",0.236281308102611,0.2498058368552
"147",0.272958802421375,0.20843966497543
"148",0.286202665991707,0.23873128681879
"149",0.388252707569677,0.285099078413359
"150",0.311328873025502,0.274937501847864
"151",0.387882784775265,0.253561074717353
"152",0.329532877281835,0.301454488998899
"153",0.254239771611539,0.302914110433757
"154",0.236745373112884,0.250830064215669
"155",0.400084936401282,0.363702156883074
"156",0.433283792837605,0.424252960866532
"157",0.308516578973363,0.243818528177398
"158",0.379609301581048,0.325543957069705
"159",0.235707347501256,0.241115772221092
"160",0.398697028446589,0.307498185571083
"161",0.227081624197694,0.20448532294269
"162",0.241201937762899,0.226446099621645
"163",0.427346603281181,0.407354044293964
"164",0.423620253598735,0.385499196084744
"165",0.264371531671945,0.296869151874678
"166",0.356986215623571,0.345282624949317
"167",0.262619646420899,0.250902858076544
"168",0.393458750482427,0.47177501216895
"169",0.289118506853196,0.292000222806615
"170",0.351573412545327,0.31970902346272
"171",0.402666098640029,0.385343539180678
"172",0.364138426065406,0.446186214201388
"173",0.342097947232492,0.346455046344369
"174",0.501995353426093,0.531855519912352
"175",0.440035539887135,0.470337824842671
"176",0.355302717112826,0.415054891713985
"177",0.257365917132017,0.23295194772646
"178",0.336385758121107,0.27312891041748
"179",0.225380090226968,0.217977829562627
"180",0.265624398501096,0.252233879180663
"181",0.272374023865975,0.230100239920023
"182",0.51977349324866,0.507322877768471
"183",0.191140669650766,0.197485955187936
"184",0.235619132704055,0.225014882587924
"185",0.304656597414876,0.358107628719308
"186",0.368946612267386,0.281069958131295
"187",0.320199638094256,0.313396117732061
"188",0.208569569579266,0.179325581937359
"189",0.294133540358317,0.250697684702379
"190",0.266062772770238,0.206809921101268
"191",0.274274523216882,0.262261348327555
"192",0.295618789800062,0.247924635655611
"193",0.382987118865763,0.331271144682959
"194",0.3165722713227,0.260544256318456
"195",0.368651985256308,0.373488112120415
"196",0.311224564601164,0.238693365819806
"197",0.502230981969455,0.36869981397791
"198",0.316663098489667,0.241772332279545
"199",0.367157621177447,0.432313490261897
"200",0.331196891120128,0.374375395027461
"201",0.3578240762288,0.37899167598151
"202",0.295476564077439,0.263763306443885
"203",0.309214858208286,0.268349659622991
"204",0.489472321714114,0.442559654588094
"205",0.22763765223185,0.20101659060556
"206",0.343287049618915,0.2154500886616
"207",0.31490241446954,0.242253347558237
"208",0.254268401889918,0.243323572098795
"209",0.239563765585395,0.256347240044434
"210",0.441800053678264,0.427080947981504
"211",0.33257424816436,0.311446167677241
"212",0.263756868166554,0.246710470427705
"213",0.295567681269976,0.218315032004495
"214",0.78423607058115,0.498603300331443
"215",0.266809534347552,0.277491256002534
"216",0.356065104183517,0.31590267806795
"217",0.322515624776963,0.27163770667954
"218",0.3848672046376,0.337690737914903
"219",0.346730282883157,0.299916629948309
"220",0.257601022240242,0.228538437072296
"221",0.368180927397217,0.309799356304077
"222",0.315295935329862,0.275516030243687
"223",0.321106283030582,0.324192209553104
"224",0.239062073498954,0.194732662095347
"225",0.269142161874022,0.257775512451317
"226",0.337531682414658,0.31310256618133
"227",0.246657079834737,0.22599384320653
"228",0.385456319765838,0.417183627499789
"229",0.312899109922184,0.279408372519906
"230",0.26742914155064,0.242644827302398
"231",0.292012870341503,0.255574394135317
"232",0.560407417689036,0.608035571770692
"233",0.303439998052375,0.306016601597644
"234",0.332103050380586,0.325826253812725
"235",0.395652194506242,0.459199018473834
"236",0.344221075630325,0.380828569037841
"237",0.277407423251391,0.340669570120484
"238",0.337506120417958,0.366438163533533
"239",0.327068335405087,0.371259316079674
"240",0.330369650899808,0.255750591252369
"241",0.289001358658414,0.312635417928321
"242",0.409768200908198,0.433512577451711
"243",0.333261444039876,0.373603653672948
"244",0.301401702248269,0.241307409140197
"245",0.343435880529527,0.289857811044365
"246",0.333751089230949,0.306692336822012
"247",0.352582381761346,0.360868914930959
"248",0.326611510100224,0.282809921249464
"249",0.275215394268638,0.279528501881243
"250",0.385267174224188,0.367377803593058
"251",0.409583327963744,0.360902002269323
"252",0.231491467559893,0.170432325001224
"253",0.265027277491159,0.33152512724321
"254",0.404641745761905,0.3584000873693
"255",0.306935725753801,0.293170042123417
"256",0.357917298841852,0.402620670960491
"257",0.258471161613184,0.213281251714029
"258",0.274584852441361,0.281858685064434
"259",0.351406962559695,0.314750475826436
"260",0.235799122055936,0.203486854726755
"261",0.328706902065676,0.360351174663841
"262",0.342777398651526,0.364565380050772
"263",0.216805648037276,0.214826604696015
"264",0.334368866942224,0.313926244641075
"265",0.256910218933678,0.226905752895798
"266",0.295640015827252,0.2844866056708
"267",0.387635512740335,0.294657591396305
"268",0.21666935069426,0.21873009961959
"269",0.292132944338375,0.240494443536349
"270",0.221063696715651,0.223470458037604
"271",0.367968327188932,0.30241374395842
"272",0.30480316260843,0.28347728281141
"273",0.30830076755323,0.293917420804905
"274",0.229667241167528,0.252495905421326
"275",0.387641478924263,0.359448793807499
"276",0.288718722281104,0.283895290708446
"277",0.436399711196207,0.265179005039503
"278",0.299615893609651,0.375677054720765
"279",0.359153420915888,0.298826051772435
"280",0.362840412664146,0.248744141502839
"281",0.387440831436717,0.309232695023633
"282",0.421498891201738,0.326663417537282
"283",0.335509990182736,0.357533053754822
"284",0.347901517299437,0.269927672398482
"285",0.299690492335432,0.248150717847005
"286",0.455895846495505,0.425157296215308
"287",0.391680283371572,0.416944531632841
"288",0.2280210377882,0.179426584333971
"289",0.494567566745716,0.414434526718731
"290",0.341806603506395,0.293115544896021
"291",0.301649798060246,0.297536896060784
"292",0.27373235987354,0.219409196015602
"293",0.311583627435619,0.192258002863056
"294",0.271191902056694,0.251230579492749
"295",0.45719172809254,0.366346060628963
"296",0.262129637993824,0.275692628686087
"297",0.369200257204117,0.327704823891161
"298",0.227099047616014,0.237012174111426
"299",0.366288405276355,0.355108929530017
"300",0.315296984120542,0.293295287434793
"301",0.332651317412542,0.332385045197663
"302",0.276746774725721,0.3082950614247
"303",0.301164686454298,0.292197374978895
"304",0.325679029984187,0.272104357447523
"305",0.402268484279737,0.436062475548231
"306",0.269575808117067,0.279009980153751
"307",0.370038666681434,0.319738861258956
"308",0.398475842850558,0.295429938065164
"309",0.335012161416861,0.277754300736099
"310",0.293150785821728,0.286624678716939
"311",0.365827909127616,0.473336501399218
"312",0.331602262791713,0.300617186188652
"313",0.286657991401237,0.261782739048733
"314",0.312637719017817,0.325766953471987
"315",0.214474021174205,0.19310923592301
"316",0.36327317400455,0.365968106346372
"317",0.348737078439988,0.373909251672982
"318",0.474240883565851,0.576013367619232
"319",0.357001392487362,0.372534552477605
"320",0.430080996047745,0.36922113567772
"321",0.26146097737198,0.236043002178601
"322",0.380310403183285,0.470704528521007
"323",0.292195535086248,0.343989718238821
"324",0.381855523612569,0.45551485926035
"325",0.306517500790974,0.23817371136775
"326",0.334657949220327,0.301989881883075
"327",0.423047541588156,0.455289321099618
"328",0.203673232007833,0.178274145519202
"329",0.294432262865151,0.282379630346214
"330",0.262972331965967,0.260261128687135
"331",0.298378607897255,0.248777033246526
"332",0.258378187439119,0.237418970546679
"333",0.465156262580578,0.367999345012885
"334",0.259494243751041,0.258280428145238
"335",0.208307065654417,0.195573865252994
"336",0.246742592595739,0.225878598286669
"337",0.311683164165992,0.229411590935663
"338",0.342130937519106,0.349985521714811
"339",0.281697790843883,0.342722217108895
"340",0.377510554797108,0.23368886575106
"341",0.241942939959067,0.213136474817223
"342",0.252869013501437,0.186048580131666
"343",0.262917114920098,0.273840424323975
"344",0.326628277280905,0.392419760759725
"345",0.373845899847909,0.308389720879186
"346",0.37191585903635,0.278255336451169
"347",0.417717475240646,0.454528250301172
"348",0.272856562792793,0.310740813465916
"349",0.249634120616397,0.221288830727429
"350",0.306462183500609,0.27257471353279
"351",0.366499038658194,0.368194567504483
"352",0.29355893365561,0.261355282898177
"353",0.337271845538409,0.307343143792069
"354",0.300773524970079,0.262917217409684
"355",0.266454902476319,0.314261620629098
"356",0.590103754086032,0.531113712881479
"357",0.338154210057916,0.313449786820092
"358",0.306431408902436,0.344902386276277
"359",0.260678401728319,0.218444038101627
"360",0.307692084679665,0.248206879766378
"361",0.249242980895697,0.281108786242476
"362",0.287117183257323,0.273100482785139
"363",0.280853581257315,0.311019288545748
"364",0.318876024171167,0.2959774846013
"365",0.325536451533532,0.27347536101446
"366",0.240340187719572,0.215076549198551
"367",0.274310615596471,0.318925098656602
"368",0.363815476944655,0.334676245509945
"369",0.383758301728204,0.37135219264096
"370",0.409729419642671,0.433456433264196
"371",0.315101603956054,0.355049916412363
"372",0.287632829484823,0.320891867900963
"373",0.191904399249661,0.176259499508583
"374",0.258759452132116,0.249249173387453
"375",0.353663792800545,0.375081737587002
"376",0.280628688904446,0.261038629410601
"377",0.36731395448892,0.403197554207369
"378",0.319004137577952,0.363110428912775
"379",0.325479730120544,0.243152894907057
"380",0.446563491070554,0.367583521263773
"381",0.332601734621363,0.42326227450071
"382",0.265811321660772,0.261224324529354
"383",0.338253901318802,0.253603837088312
"384",0.319427963684558,0.350351420662272
"385",0.235324033662062,0.205769900899004
"386",0.253980319057093,0.236139779853616
"387",0.339173095289546,0.389159487557386
"388",0.342274045643892,0.337210409944977
"389",0.287489532337152,0.32706520162746
"390",0.272321273610233,0.30242687423042
"391",0.395242641048237,0.368381804621722
"392",0.284988874008217,0.203960458613631
"393",0.442962791590251,0.35318348247486
"394",0.328711744717812,0.29129970711774
"395",0.371576115318209,0.45679642873909
"396",0.311393860309024,0.318446691902526
"397",0.39662572232171,0.47365448137859
"398",0.319844696574943,0.301380836796403
"399",0.195156292478484,0.194307326834512
"400",0.343899684749604,0.291554623437259
"401",0.263310542836263,0.197175345358841
"402",0.391437159389735,0.355851799338898
"403",0.252212368932508,0.203345260558377
"404",0.25012487755034,0.299911987581447
"405",0.436602875972226,0.361881830083171
