"","V1","V2"
"1",0.21135084309769,0.18982561956624
"2",0.44264883182024,0.433541921174721
"3",0.351882862962444,0.366952105660905
"4",0.437201201365057,0.465320542239238
"5",0.292669739719493,0.303647082417317
"6",0.365391151093525,0.456553779772612
"7",0.384922131084954,0.374589936203206
"8",0.330701721921954,0.358710664834954
"9",0.389379775173722,0.410253349199475
"10",0.250488989519348,0.228430608874987
"11",0.2414287645158,0.166782236194924
"12",0.380607116269708,0.413021084363013
"13",0.30276771279865,0.200419346240526
"14",0.3051493502343,0.28785499158217
"15",0.350847079434243,0.341527576990054
"16",0.307247411838666,0.297128340688949
"17",0.294075988346181,0.295796252594468
"18",0.245152891332674,0.231768584685664
"19",0.249778425797712,0.285623202398134
"20",0.383563894209335,0.41596570192869
"21",0.241952505399,0.226869354630626
"22",0.32836537614794,0.373639831433861
"23",0.267807694637415,0.350840096645141
"24",0.427438172961714,0.452268381003288
"25",0.288586845206463,0.305932150864041
"26",0.394944332411053,0.454977280687121
"27",0.469840700956674,0.476642780988411
"28",0.333206044558424,0.262765571785265
"29",0.268584679723316,0.310072305801486
"30",0.107188652412024,0.114407836762376
"31",0.539090541282924,0.483623378705819
"32",0.352592415789036,0.367256386685923
"33",0.283230014295052,0.333104784503702
"34",0.259863793151373,0.270959029702705
"35",0.242925385000743,0.185445598293773
"36",0.224358225424989,0.255739024830163
"37",0.22183225543808,0.254570918842771
"38",0.26343268104921,0.286886347934997
"39",0.347373864788726,0.393816725284068
"40",0.283772030151459,0.319175948266533
"41",0.343906683287341,0.332104343166368
"42",0.353848269858325,0.298502566848125
"43",0.326461900774697,0.203604335065503
"44",0.174745872628833,0.172937394898356
"45",0.218195373201653,0.222473374510955
"46",0.332000521206178,0.254988394610674
"47",0.38207004715527,0.309036110932072
"48",0.238434255079294,0.22118385924874
"49",0.47410234250397,0.501297914200017
"50",0.381515962965816,0.454613800587896
"51",0.358771732950629,0.377324025096215
"52",0.408511799980993,0.452378699170232
"53",0.30339361495617,0.339737677363986
"54",0.291998038901019,0.28311523737105
"55",0.329526703753045,0.370630067015145
"56",0.410682390321981,0.428075325971027
"57",0.28782526405661,0.272148979016164
"58",0.339396093676016,0.361244294314638
"59",0.333417063188332,0.357517713692757
"60",0.310679406000719,0.290318671361341
"61",0.401279570521951,0.415827633804443
"62",0.276975275333117,0.283714327247796
"63",0.334150550722443,0.257555969942925
"64",0.348080094149331,0.272325940252742
"65",0.313930053411038,0.316063882849399
"66",0.273541718315709,0.260800697952608
"67",0.408144469707542,0.444546383799508
"68",0.254838607110849,0.264064062890853
"69",0.243678325496422,0.231532763905953
"70",0.399787448385836,0.251033702712292
"71",0.453079212121224,0.493096793779227
"72",0.253407358623437,0.25629634203992
"73",0.405077029825315,0.424036164433249
"74",0.241025956412015,0.264502959259925
"75",0.52525987853623,0.646461417492448
"76",0.471889095439023,0.54248041354472
"77",0.358581830283337,0.292111579159819
"78",0.426001558441479,0.490130518039105
